votenumber,voteid,votedate,majorityreq,result,votedesc,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S376,S221,S357,S331,S293,S153,S407,S388,S399,S359,S408,S361,S344,S395,S236,S345,S362,S406,S389,S363,S311,S378,S057,S346,S409,S410,S338,S369,S411,S174,S306,S322,S347,S288,S364,S229,S414,S413,S348,S380,S349,S259,S323,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S412,S390,S327,S415,S366,S316,S318,S247,S391
371,117-2-371,2022-12-01 14:55:00,3/5,Concurrent Resolution Rejected,On the Concurrent Resolution H.Con.Res. 119,1,0,1,0,1,0,3,0,1,1,3,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,3,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,3,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,3,1,1,0,1,0
372,117-2-372,2022-12-01 15:33:00,3/5,Resolution Agreed to,On the Resolution H.J.Res. 100,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,3,0,1,1,1,1
373,117-2-373,2022-12-05 17:29:00,1/2,Nomination Confirmed,On the Nomination PN2192,1,3,1,0,1,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,1,3,1,1,1,3,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,1,1,1
374,117-2-374,2022-12-06 11:57:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2314,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,3,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,3,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,3,3,1,1,1,0,1,0,1,0,0,1,0,0,3,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
375,117-2-375,2022-12-06 14:16:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2365,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,3,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,3,3,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,3,1,1,0,1,0
376,117-2-376,2022-12-06 16:53:00,1/2,Nomination Confirmed,On the Nomination PN2314,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,3,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,3,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
377,117-2-377,2022-12-06 17:36:00,1/2,Nomination Confirmed,On the Nomination PN2365,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,3,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,3,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,3,1,1,0,1,0
378,117-2-378,2022-12-07 11:28:00,1/2,Nomination Confirmed,On the Nomination PN2367,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,3,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,3,1,1,0,1,0
379,117-2-379,2022-12-07 12:18:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2366,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,3,1,1,0,1,0
380,117-2-380,2022-12-07 13:32:00,1/2,Nomination Confirmed,On the Nomination PN2366,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,3,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,3,1,1,0,1,0
381,117-2-381,2022-12-07 14:15:00,1/2,Nomination Confirmed,On the Nomination PN2368,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,3,0,3,1,0,1,0,1,1,1,0,1,0,1,3,1,0,1,0,3,3,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,3,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,3,1,1,1,1,1
382,117-2-382,2022-12-07 16:58:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2438,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,3,0,0,3,0,3,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,1,1,1,1,1,0
383,117-2-383,2022-12-07 17:40:00,1/2,Nomination Confirmed,On the Nomination PN2266,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,3,0,0,3,0,3,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3,1,1,1,0,1,0
384,117-2-384,2022-12-08 11:51:00,1/2,Nomination Confirmed,On the Nomination PN2438,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,3,0,3,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
385,117-2-385,2022-12-08 12:32:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2315,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,3,0,3,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
386,117-2-386,2022-12-08 13:56:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2261,1,0,1,0,1,1,1,0,0,1,3,1,3,1,1,1,1,1,1,1,1,0,0,0,3,0,3,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
387,117-2-387,2022-12-12 17:24:00,1/2,Nomination Confirmed,On the Nomination PN2315,1,3,1,0,1,1,1,0,3,1,1,1,0,3,1,1,0,1,1,1,1,0,3,0,3,0,1,1,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,3,3,1,1,1,1,1,0,1,1,1,3,0,1,1,3,1,0,1,1,0,0,3,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,3,0
388,117-2-388,2022-12-13 12:04:00,1/2,Nomination Confirmed,On the Nomination PN2261,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,3,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,3,1,0,1,1,0,1,1,1,1,1,1,1,1
389,117-2-389,2022-12-13 14:15:00,1/2,Nomination Confirmed,On the Nomination PN1815,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,3,0,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,3,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
390,117-2-390,2022-12-14 12:02:00,1/2,Joint Resolution Defeated,On the Joint Resolution S.J.Res. 60,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,1,0,1,0,1,1,1,0,1,0,3,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
391,117-2-391,2022-12-14 17:00:00,1/2,Nomination Confirmed,On the Nomination PN953,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,3,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
392,117-2-392,2022-12-15 11:56:00,1/2,Nomination Confirmed,On the Nomination PN1657,1,3,1,0,1,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,3,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1
393,117-2-393,2022-12-15 14:09:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 1437,1,3,1,0,1,3,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
394,117-2-394,2022-12-15 17:51:00,3/5,Cloture Motion Rejected,On the Cloture Motion H.R. 7776,1,3,1,0,1,3,0,0,0,1,3,1,1,1,1,1,0,1,1,0,1,0,0,0,3,0,0,1,0,1,0,1,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,3,1,0,1,1,0,0,1,0,1,0
395,117-2-395,2022-12-15 18:43:00,3/5,Motion Rejected,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 7776 with the Johnson Amendment No. 6526),0,3,0,1,0,3,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,0,1,0,1,1,3,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,0,1
396,117-2-396,2022-12-15 19:16:00,3/5,Motion Agreed to,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 7776),1,3,1,1,1,3,0,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0,1
397,117-2-397,2022-12-15 19:48:00,3/5,Motion Rejected,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1437 with the Scott (FL) Amendment No. 6540),0,3,0,1,0,3,0,1,1,0,3,0,1,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,1,0,1,0,1,1,3,0,1,0,0,0,1,1,1,1,0,3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,3,1,1,0,0,0,0,0,1,0,1
398,117-2-398,2022-12-15 20:14:00,1/2,Motion Rejected,"On the Motion (Motion to Concur in the House Amendment to the Senate amendment to H.R. 1437, with Lee amendment No. 6451, as modified)",0,3,0,1,0,3,0,1,1,0,3,0,1,0,0,0,1,0,0,1,0,1,1,1,3,1,0,0,1,0,1,0,1,1,3,0,1,0,0,0,1,1,0,1,0,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,0,1
399,117-2-399,2022-12-15 20:33:00,3/5,Motion Agreed to,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1437),1,3,1,0,1,3,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,3,0,1,1,0,1,0,1,1,1,3,1,0,1,1,1,0,1,1,0,1,3,1,1,1,0,1,0,1,0,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1
400,117-2-400,2022-12-19 17:30:00,1/2,Nomination Confirmed,On the Nomination PN2692,1,3,1,0,1,1,1,0,0,1,3,1,0,3,1,1,0,0,1,0,1,0,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,1,3,1,0,0,3,0,3,1,0,1,1,0,1,0,1,3,3,1,0,0,1,1,3,0,1,3,1,1,0,1,0,1,3,0,1,0,0,1,3,1,1,0,0,3,0,1,1,1,0,1,0,3,1,0,3,1,1,1,1,0,1,0
401,117-2-401,2022-12-20 12:33:00,1/2,Nomination Confirmed,On the Nomination PN1883,1,3,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,3,0,1,1,0,1,1,0,1,1,1,3,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
402,117-2-402,2022-12-20 14:29:00,1/2,Nomination Confirmed,On the Nomination PN2458,1,3,1,0,1,1,1,0,0,1,3,1,1,1,1,3,0,1,1,0,1,0,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,1,3,1,0,0,3,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1
403,117-2-403,2022-12-20 17:51:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 2617,1,3,1,0,1,1,1,1,0,1,3,1,1,1,1,1,0,1,1,1,1,1,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,1,3,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
404,117-2-404,2022-12-21 11:34:00,1/2,Nomination Confirmed,On the Nomination PN2668,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,117-2-405,2022-12-21 20:11:00,1/2,Nomination Confirmed,On the Nomination PN1668,1,3,1,0,1,3,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,0,3,0,3,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,3,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
406,117-2-406,2022-12-22 08:05:00,1/2,Nomination Confirmed,On the Nomination PN1690,1,3,1,0,1,1,1,0,0,1,3,1,1,1,1,1,0,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,3,1,0,1,0,1,1,1,1,1,1,0,1,1,3,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,3,3,1,1,0,0,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1
407,117-2-407,2022-12-22 10:00:00,3/5,Bill Defeated,On Passage of the Bill S. 5355,0,3,0,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
408,117-2-408,2022-12-22 10:39:00,3/5,Motion Agreed to,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: the House Amendment to Senate Amendment No. 4 with an Amendment (Amendment No. 6552)),1,3,1,0,1,1,1,1,0,1,3,1,1,1,1,1,0,1,1,0,1,1,3,0,0,0,1,1,0,1,0,3,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
409,117-2-409,2022-12-22 10:53:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6561 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),0,3,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
410,117-2-410,2022-12-22 11:07:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 6555 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),0,3,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
411,117-2-411,2022-12-22 11:30:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6559 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),0,3,0,1,0,0,0,1,1,0,3,0,1,0,0,0,1,0,0,1,0,1,3,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
412,117-2-412,2022-12-22 11:30:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6621 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
413,117-2-413,2022-12-22 11:40:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 6563 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),0,3,0,1,0,1,0,1,1,0,3,0,1,0,0,0,1,1,0,1,0,1,3,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
414,117-2-414,2022-12-22 12:04:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 6577 to S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617,0,3,0,1,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
415,117-2-415,2022-12-22 12:16:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6569 to S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617,0,3,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
416,117-2-416,2022-12-22 12:31:00,3/5,Amendment Agreed to,On the Amendment S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),1,3,1,1,1,1,1,0,0,1,3,1,1,1,1,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
417,117-2-417,2022-12-22 12:52:00,3/5,Amendment Agreed to,On the Amendment S.Amdt. 6595 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
418,117-2-418,2022-12-22 13:08:00,3/5,Amendment Agreed to,On the Amendment S.Amdt. 6597 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),1,3,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
419,117-2-419,2022-12-22 13:22:00,3/5,Amendment Agreed to,On the Amendment S.Amdt. 6607 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),1,3,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420,117-2-420,2022-12-22 13:41:00,3/5,Amendment Agreed to,On the Amendment S.Amdt. 6617 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
421,117-2-421,2022-12-22 14:00:00,3/5,Motion Agreed to,On the Motion (Motion to Concur in the House Amendment to Senate Amendment No. 4 with an Amendment No. 6552),1,3,1,0,1,1,1,1,0,1,3,1,1,1,1,1,0,1,1,1,1,1,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
